Timestamp,N1_Data,N2_Data,N3_Data,N4_Data,N5_Data
2026/03/24 16:33:51,M:20.0,T:31.1,H:49.0,B:0,M:49.0,T:35.1,H:34.3,B:57,M:90.0,T:31.0,H:48.9,B:58,M:46.0,T:30.6,H:51.4,B:63,M:37.0,T:36.3,H:33.3,B:48
2026/03/24 17:03:51,M:20.0,T:29.0,H:56.2,B:0,M:49.0,T:34.1,H:38.3,B:54,M:90.0,T:30.3,H:52.0,B:58,M:46.0,T:30.1,H:54.4,B:63,M:37.0,T:35.2,H:39.1,B:49
2026/03/24 17:33:51,M:20.0,T:31.7,H:58.1,B:100,M:49.0,T:32.6,H:47.5,B:49,M:90.0,T:30.2,H:57.3,B:57,M:46.0,T:29.8,H:58.7,B:63,M:37.0,T:33.3,H:47.6,B:43
2026/03/24 18:03:51,M:20.0,T:32.9,H:54.3,B:100,M:49.0,T:31.3,H:50.7,B:44,M:90.0,T:29.7,H:58.3,B:57,M:46.0,T:29.4,H:60.0,B:63,M:38.0,T:31.8,H:50.4,B:37
2026/03/24 18:33:51,M:20.0,T:29.2,H:56.6,B:0,M:49.0,T:30.2,H:48.6,B:40,M:90.0,T:29.1,H:55.5,B:55,M:46.0,T:28.8,H:58.4,B:63,M:37.0,T:30.8,H:48.1,B:73
2026/03/24 19:03:51,M:20.0,T:32.5,H:50.5,B:0,M:49.0,T:29.6,H:48.8,B:32,M:90.0,T:28.8,H:54.4,B:55,M:46.0,T:28.5,H:56.8,B:63,M:37.0,T:30.1,H:48.7,B:71
2026/03/24 19:33:51,M:20.0,T:34.6,H:51.8,B:100,M:48.0,T:29.1,H:56.1,B:39,M:90.0,T:28.4,H:60.1,B:55,M:46.0,T:28.2,H:60.7,B:62,M:37.0,T:29.5,H:56.9,B:70
2026/03/24 20:03:51,M:21.0,T:34.1,H:54.3,B:100,M:49.0,T:28.5,H:62.6,B:39,M:90.0,T:28.1,H:65.3,B:54,M:47.0,T:27.9,H:64.9,B:62,M:38.0,T:28.9,H:62.9,B:70
2026/03/24 20:33:51,M:21.0,T:34.1,H:56.0,B:100,M:48.0,T:27.9,H:64.8,B:38,M:90.0,T:27.7,H:66.9,B:53,M:47.0,T:27.5,H:67.1,B:62,M:38.0,T:28.3,H:64.6,B:69
2026/03/24 21:03:51,M:21.0,T:30.5,H:64.4,B:100,M:49.0,T:27.5,H:67.9,B:28,M:90.0,T:27.4,H:69.3,B:53,M:47.0,T:27.3,H:69.2,B:62,M:38.0,T:27.8,H:68.1,B:68
2026/03/24 21:33:51,M:21.0,T:34.5,H:59.1,B:100,M:48.0,T:27.1,H:71.8,B:33,M:90.0,T:27.1,H:71.7,B:53,M:47.0,T:27.0,H:71.4,B:61,M:38.0,T:27.4,H:71.6,B:68
2026/03/24 22:03:51,M:22.0,T:33.7,H:61.3,B:100,M:48.0,T:26.7,H:73.2,B:34,M:90.0,T:27.0,H:73.0,B:52,M:47.0,T:26.9,H:72.9,B:61,M:38.0,T:27.1,H:73.2,B:68
